,Time,TimeInterval,StatisticItem,StatisticScope,StatisticParam,StatisticValue,MeasureUnit
55,20130412005400,100,PayloadBytes,allnet,allnet,14722,num
56,20130412005500,100,PayloadBytes,allnet,allnet,23005,num
57,20130412005600,100,PayloadBytes,allnet,allnet,30318,num
58,20130412005700,100,PayloadBytes,allnet,allnet,19824,num
59,20130412005800,100,PayloadBytes,allnet,allnet,14056,num
60,20130412005900,100,PayloadBytes,allnet,allnet,23437,num
61,20130412010000,100,PayloadBytes,allnet,allnet,21200,num
62,20130412010100,100,PayloadBytes,allnet,allnet,26034,num
63,20130412010200,100,PayloadBytes,allnet,allnet,20410,num
64,20130412010300,100,PayloadBytes,allnet,allnet,19686,num
65,20130412010400,100,PayloadBytes,allnet,allnet,15347,num
66,20130412010500,100,PayloadBytes,allnet,allnet,27870,num
67,20130412010600,100,PayloadBytes,allnet,allnet,20954,num
68,20130412010700,100,PayloadBytes,allnet,allnet,20325,num
69,20130412010800,100,PayloadBytes,allnet,allnet,17568,num
70,20130412010900,100,PayloadBytes,allnet,allnet,21030,num
71,20130412011000,100,PayloadBytes,allnet,allnet,29339,num
72,20130412011100,100,PayloadBytes,allnet,allnet,18559,num
73,20130412011200,100,PayloadBytes,allnet,allnet,18444,num
74,20130412011300,100,PayloadBytes,allnet,allnet,25196,num
75,20130412011400,100,PayloadBytes,allnet,allnet,22984,num
76,20130412011500,100,PayloadBytes,allnet,allnet,19572,num
77,20130412011600,100,PayloadBytes,allnet,allnet,21056,num
78,20130412011700,100,PayloadBytes,allnet,allnet,20026,num
79,20130412011800,100,PayloadBytes,allnet,allnet,30659,num
80,20130412011900,100,PayloadBytes,allnet,allnet,18728,num
81,20130412012000,100,PayloadBytes,allnet,allnet,13160,num
82,20130412012100,100,PayloadBytes,allnet,allnet,25850,num
83,20130412012200,100,PayloadBytes,allnet,allnet,20874,num
84,20130412012300,100,PayloadBytes,allnet,allnet,17064,num
85,20130412012400,100,PayloadBytes,allnet,allnet,21586,num
86,20130412012500,100,PayloadBytes,allnet,allnet,15249,num
87,20130412012600,100,PayloadBytes,allnet,allnet,28022,num
88,20130412012700,100,PayloadBytes,allnet,allnet,29211,num
89,20130412012800,100,PayloadBytes,allnet,allnet,18136,num
90,20130412012900,100,PayloadBytes,allnet,allnet,22880,num
91,20130412013000,100,PayloadBytes,allnet,allnet,20991,num
92,20130412013100,100,PayloadBytes,allnet,allnet,22737,num
93,20130412013200,100,PayloadBytes,allnet,allnet,26250,num
94,20130412013300,100,PayloadBytes,allnet,allnet,12171,num
95,20130412013400,100,PayloadBytes,allnet,allnet,20778,num
96,20130412013500,100,PayloadBytes,allnet,allnet,25884,num
97,20130412013600,100,PayloadBytes,allnet,allnet,24265,num
98,20130412013700,100,PayloadBytes,allnet,allnet,18810,num
99,20130412013800,100,PayloadBytes,allnet,allnet,19472,num
100,20130412013900,100,PayloadBytes,allnet,allnet,27042,num
101,20130412014000,100,PayloadBytes,allnet,allnet,19392,num
102,20130412014100,100,PayloadBytes,allnet,allnet,19221,num
103,20130412014200,100,PayloadBytes,allnet,allnet,16273,num
104,20130412014300,100,PayloadBytes,allnet,allnet,19637,num
105,20130412014400,100,PayloadBytes,allnet,allnet,23331,num
106,20130412014500,100,PayloadBytes,allnet,allnet,22143,num
107,20130412014600,100,PayloadBytes,allnet,allnet,26560,num
108,20130412014700,100,PayloadBytes,allnet,allnet,16787,num
109,20130412014800,100,PayloadBytes,allnet,allnet,24837,num
110,20130412014900,100,PayloadBytes,allnet,allnet,22108,num
111,20130412015000,100,PayloadBytes,allnet,allnet,19813,num
112,20130412015100,100,PayloadBytes,allnet,allnet,18209,num
113,20130412015200,100,PayloadBytes,allnet,allnet,24282,num
114,20130412015300,100,PayloadBytes,allnet,allnet,12270,num
115,20130412015400,100,PayloadBytes,allnet,allnet,23299,num
116,20130412015500,100,PayloadBytes,allnet,allnet,19016,num
117,20130412015600,100,PayloadBytes,allnet,allnet,38105,num
118,20130412015700,100,PayloadBytes,allnet,allnet,17893,num
119,20130412015800,100,PayloadBytes,allnet,allnet,23458,num
120,20130412015900,100,PayloadBytes,allnet,allnet,17931,num
121,20130412020000,100,PayloadBytes,allnet,allnet,24392,num
122,20130412020100,100,PayloadBytes,allnet,allnet,24198,num
123,20130412020200,100,PayloadBytes,allnet,allnet,7794,num
124,20130412020300,100,PayloadBytes,allnet,allnet,20026,num
125,20130412020400,100,PayloadBytes,allnet,allnet,18458,num
126,20130412020500,100,PayloadBytes,allnet,allnet,20696,num
127,20130412020600,100,PayloadBytes,allnet,allnet,36617,num
128,20130412020700,100,PayloadBytes,allnet,allnet,23520,num
129,20130412020800,100,PayloadBytes,allnet,allnet,14173,num
130,20130412020900,100,PayloadBytes,allnet,allnet,21170,num
131,20130412021000,100,PayloadBytes,allnet,allnet,22334,num
132,20130412021100,100,PayloadBytes,allnet,allnet,17126,num
133,20130412021200,100,PayloadBytes,allnet,allnet,11741,num
134,20130412021300,100,PayloadBytes,allnet,allnet,28172,num
135,20130412021400,100,PayloadBytes,allnet,allnet,23888,num
136,20130412021500,100,PayloadBytes,allnet,allnet,26425,num
137,20130412021600,100,PayloadBytes,allnet,allnet,29730,num
138,20130412021700,100,PayloadBytes,allnet,allnet,18092,num
139,20130412021800,100,PayloadBytes,allnet,allnet,16090,num
140,20130412021900,100,PayloadBytes,allnet,allnet,27961,num
141,20130412022000,100,PayloadBytes,allnet,allnet,14276,num
142,20130412022100,100,PayloadBytes,allnet,allnet,11383,num
143,20130412022200,100,PayloadBytes,allnet,allnet,27121,num
144,20130412022300,100,PayloadBytes,allnet,allnet,22237,num
145,20130412022400,100,PayloadBytes,allnet,allnet,24764,num
146,20130412022500,100,PayloadBytes,allnet,allnet,28422,num
147,20130412022600,100,PayloadBytes,allnet,allnet,18640,num
148,20130412022700,100,PayloadBytes,allnet,allnet,23617,num
149,20130412022800,100,PayloadBytes,allnet,allnet,13537,num
150,20130412022900,100,PayloadBytes,allnet,allnet,14206,num
151,20130412023000,100,PayloadBytes,allnet,allnet,22913,num
152,20130412023100,100,PayloadBytes,allnet,allnet,19053,num
153,20130412023200,100,PayloadBytes,allnet,allnet,25231,num
154,20130412023300,100,PayloadBytes,allnet,allnet,22523,num
155,20130412023400,100,PayloadBytes,allnet,allnet,23033,num
156,20130412023500,100,PayloadBytes,allnet,allnet,18828,num
157,20130412023600,100,PayloadBytes,allnet,allnet,25401,num
158,20130412023700,100,PayloadBytes,allnet,allnet,16140,num
159,20130412023800,100,PayloadBytes,allnet,allnet,12835,num
160,20130412023900,100,PayloadBytes,allnet,allnet,28435,num
161,20130412024000,100,PayloadBytes,allnet,allnet,14024,num
162,20130412024100,100,PayloadBytes,allnet,allnet,30217,num
163,20130412024200,100,PayloadBytes,allnet,allnet,15371,num
164,20130412024300,100,PayloadBytes,allnet,allnet,31278,num
165,20130412024400,100,PayloadBytes,allnet,allnet,10828,num
166,20130412024500,100,PayloadBytes,allnet,allnet,19878,num
167,20130412024600,100,PayloadBytes,allnet,allnet,20959,num
168,20130412024700,100,PayloadBytes,allnet,allnet,22197,num
169,20130412024800,100,PayloadBytes,allnet,allnet,24199,num
170,20130412024900,100,PayloadBytes,allnet,allnet,20677,num
171,20130412025000,100,PayloadBytes,allnet,allnet,21266,num
172,20130412025100,100,PayloadBytes,allnet,allnet,20650,num
173,20130412025200,100,PayloadBytes,allnet,allnet,23817,num
174,20130412025300,100,PayloadBytes,allnet,allnet,14379,num
175,20130412025400,100,PayloadBytes,allnet,allnet,19060,num
176,20130412025500,100,PayloadBytes,allnet,allnet,13296,num
177,20130412025600,100,PayloadBytes,allnet,allnet,33557,num
178,20130412025700,100,PayloadBytes,allnet,allnet,11608,num
179,20130412025800,100,PayloadBytes,allnet,allnet,29571,num
180,20130412025900,100,PayloadBytes,allnet,allnet,22550,num
181,20130412030000,100,PayloadBytes,allnet,allnet,14094,num
182,20130412030100,100,PayloadBytes,allnet,allnet,30032,num
183,20130412030200,100,PayloadBytes,allnet,allnet,23206,num
184,20130412030300,100,PayloadBytes,allnet,allnet,13747,num
185,20130412030400,100,PayloadBytes,allnet,allnet,16997,num
186,20130412030500,100,PayloadBytes,allnet,allnet,19518,num
187,20130412030600,100,PayloadBytes,allnet,allnet,28728,num
188,20130412030700,100,PayloadBytes,allnet,allnet,17258,num
189,20130412030800,100,PayloadBytes,allnet,allnet,23837,num
190,20130412030900,100,PayloadBytes,allnet,allnet,24586,num
191,20130412031000,100,PayloadBytes,allnet,allnet,18758,num
192,20130412031100,100,PayloadBytes,allnet,allnet,21729,num
193,20130412031200,100,PayloadBytes,allnet,allnet,23989,num
194,20130412031300,100,PayloadBytes,allnet,allnet,11437,num
195,20130412031400,100,PayloadBytes,allnet,allnet,16288,num
196,20130412031500,100,PayloadBytes,allnet,allnet,24510,num
197,20130412031600,100,PayloadBytes,allnet,allnet,27175,num
198,20130412031700,100,PayloadBytes,allnet,allnet,23739,num
199,20130412031800,100,PayloadBytes,allnet,allnet,27240,num
200,20130412031900,100,PayloadBytes,allnet,allnet,16177,num
201,20130412032000,100,PayloadBytes,allnet,allnet,17339,num
202,20130412032100,100,PayloadBytes,allnet,allnet,19784,num
203,20130412032200,100,PayloadBytes,allnet,allnet,15062,num
204,20130412032300,100,PayloadBytes,allnet,allnet,19006,num
205,20130412032400,100,PayloadBytes,allnet,allnet,27433,num
206,20130412032500,100,PayloadBytes,allnet,allnet,25543,num
207,20130412032600,100,PayloadBytes,allnet,allnet,30988,num
208,20130412032700,100,PayloadBytes,allnet,allnet,24953,num
209,20130412032800,100,PayloadBytes,allnet,allnet,18588,num
210,20130412032900,100,PayloadBytes,allnet,allnet,17056,num
211,20130412033000,100,PayloadBytes,allnet,allnet,17809,num
212,20130412033100,100,PayloadBytes,allnet,allnet,19375,num
213,20130412033200,100,PayloadBytes,allnet,allnet,14144,num
214,20130412033300,100,PayloadBytes,allnet,allnet,25861,num
215,20130412033400,100,PayloadBytes,allnet,allnet,28113,num
216,20130412033500,100,PayloadBytes,allnet,allnet,21050,num
217,20130412033600,100,PayloadBytes,allnet,allnet,26247,num
218,20130412033700,100,PayloadBytes,allnet,allnet,17550,num
219,20130412033800,100,PayloadBytes,allnet,allnet,22027,num
220,20130412033900,100,PayloadBytes,allnet,allnet,23270,num
221,20130412034000,100,PayloadBytes,allnet,allnet,23026,num
222,20130412034100,100,PayloadBytes,allnet,allnet,12147,num
223,20130412034200,100,PayloadBytes,allnet,allnet,28208,num
224,20130412034300,100,PayloadBytes,allnet,allnet,24311,num
225,20130412034400,100,PayloadBytes,allnet,allnet,23763,num
226,20130412034500,100,PayloadBytes,allnet,allnet,14534,num
227,20130412034600,100,PayloadBytes,allnet,allnet,26929,num
228,20130412034700,100,PayloadBytes,allnet,allnet,14722,num
229,20130412034800,100,PayloadBytes,allnet,allnet,21650,num
230,20130412034900,100,PayloadBytes,allnet,allnet,21802,num
231,20130412035000,100,PayloadBytes,allnet,allnet,22986,num
232,20130412035100,100,PayloadBytes,allnet,allnet,20127,num
233,20130412035200,100,PayloadBytes,allnet,allnet,24189,num
234,20130412035300,100,PayloadBytes,allnet,allnet,32927,num
235,20130412035400,100,PayloadBytes,allnet,allnet,10933,num
236,20130412035500,100,PayloadBytes,allnet,allnet,15843,num
237,20130412035600,100,PayloadBytes,allnet,allnet,24223,num
238,20130412035700,100,PayloadBytes,allnet,allnet,18669,num
239,20130412035800,100,PayloadBytes,allnet,allnet,15616,num
240,20130412035900,100,PayloadBytes,allnet,allnet,16439,num
241,20130412040000,100,PayloadBytes,allnet,allnet,31394,num
242,20130412040100,100,PayloadBytes,allnet,allnet,28419,num
243,20130412040200,100,PayloadBytes,allnet,allnet,23832,num
244,20130412040300,100,PayloadBytes,allnet,allnet,10435,num
245,20130412040400,100,PayloadBytes,allnet,allnet,13944,num
246,20130412040500,100,PayloadBytes,allnet,allnet,17958,num
247,20130412040600,100,PayloadBytes,allnet,allnet,32306,num
248,20130412040700,100,PayloadBytes,allnet,allnet,18173,num
249,20130412040800,100,PayloadBytes,allnet,allnet,20366,num
250,20130412040900,100,PayloadBytes,allnet,allnet,23230,num
251,20130412041000,100,PayloadBytes,allnet,allnet,30824,num
252,20130412041100,100,PayloadBytes,allnet,allnet,19022,num
253,20130412041200,100,PayloadBytes,allnet,allnet,16930,num
254,20130412041300,100,PayloadBytes,allnet,allnet,11566,num
255,20130412041400,100,PayloadBytes,allnet,allnet,19387,num
256,20130412041500,100,PayloadBytes,allnet,allnet,25072,num
257,20130412041600,100,PayloadBytes,allnet,allnet,27294,num
258,20130412041700,100,PayloadBytes,allnet,allnet,17078,num
259,20130412041800,100,PayloadBytes,allnet,allnet,23630,num
260,20130412041900,100,PayloadBytes,allnet,allnet,25622,num
261,20130412042000,100,PayloadBytes,allnet,allnet,20888,num
262,20130412042100,100,PayloadBytes,allnet,allnet,21212,num
263,20130412042200,100,PayloadBytes,allnet,allnet,19906,num
264,20130412042300,100,PayloadBytes,allnet,allnet,16445,num
265,20130412042400,100,PayloadBytes,allnet,allnet,16661,num
266,20130412042500,100,PayloadBytes,allnet,allnet,23654,num
267,20130412042600,100,PayloadBytes,allnet,allnet,31958,num
268,20130412042700,100,PayloadBytes,allnet,allnet,17612,num
269,20130412042800,100,PayloadBytes,allnet,allnet,20439,num
270,20130412042900,100,PayloadBytes,allnet,allnet,22134,num
271,20130412043000,100,PayloadBytes,allnet,allnet,19775,num
272,20130412043100,100,PayloadBytes,allnet,allnet,16388,num
273,20130412043200,100,PayloadBytes,allnet,allnet,12990,num
274,20130412043300,100,PayloadBytes,allnet,allnet,21672,num
275,20130412043400,100,PayloadBytes,allnet,allnet,17613,num
276,20130412043500,100,PayloadBytes,allnet,allnet,29264,num
277,20130412043600,100,PayloadBytes,allnet,allnet,31711,num
278,20130412043700,100,PayloadBytes,allnet,allnet,17000,num
279,20130412043800,100,PayloadBytes,allnet,allnet,22105,num
280,20130412043900,100,PayloadBytes,allnet,allnet,15497,num
281,20130412044000,100,PayloadBytes,allnet,allnet,19310,num
282,20130412044100,100,PayloadBytes,allnet,allnet,23203,num
283,20130412044200,100,PayloadBytes,allnet,allnet,14328,num
284,20130412044300,100,PayloadBytes,allnet,allnet,20352,num
285,20130412044400,100,PayloadBytes,allnet,allnet,27337,num
286,20130412044500,100,PayloadBytes,allnet,allnet,17509,num
287,20130412044600,100,PayloadBytes,allnet,allnet,22979,num
288,20130412044700,100,PayloadBytes,allnet,allnet,22131,num
289,20130412044800,100,PayloadBytes,allnet,allnet,24426,num
290,20130412044900,100,PayloadBytes,allnet,allnet,16880,num
291,20130412045000,100,PayloadBytes,allnet,allnet,18648,num
292,20130412045100,100,PayloadBytes,allnet,allnet,16276,num
293,20130412045200,100,PayloadBytes,allnet,allnet,24613,num
294,20130412045300,100,PayloadBytes,allnet,allnet,22685,num
295,20130412045400,100,PayloadBytes,allnet,allnet,14891,num
296,20130412045500,100,PayloadBytes,allnet,allnet,21056,num
297,20130412045600,100,PayloadBytes,allnet,allnet,27436,num
298,20130412045700,100,PayloadBytes,allnet,allnet,19825,num
299,20130412045800,100,PayloadBytes,allnet,allnet,18842,num
300,20130412045900,100,PayloadBytes,allnet,allnet,10814,num
301,20130412050000,100,PayloadBytes,allnet,allnet,24946,num
302,20130412050100,100,PayloadBytes,allnet,allnet,21054,num
303,20130412050200,100,PayloadBytes,allnet,allnet,18608,num
304,20130412050300,100,PayloadBytes,allnet,allnet,18850,num
305,20130412050400,100,PayloadBytes,allnet,allnet,12621,num
306,20130412050500,100,PayloadBytes,allnet,allnet,15426,num
307,20130412050600,100,PayloadBytes,allnet,allnet,9543,num
308,20130412050700,100,PayloadBytes,allnet,allnet,289135,num
309,20130412050800,100,PayloadBytes,allnet,allnet,264166,num
310,20130412050900,100,PayloadBytes,allnet,allnet,353033,num
311,20130412051000,100,PayloadBytes,allnet,allnet,449252,num
312,20130412051100,100,PayloadBytes,allnet,allnet,83082,num
313,20130412051200,100,PayloadBytes,allnet,allnet,14234,num
314,20130412051300,100,PayloadBytes,allnet,allnet,12543,num
315,20130412051400,100,PayloadBytes,allnet,allnet,9962,num
316,20130412051500,100,PayloadBytes,allnet,allnet,10488,num
317,20130412051600,100,PayloadBytes,allnet,allnet,15829,num
318,20130412051700,100,PayloadBytes,allnet,allnet,3585,num
319,20130412051800,100,PayloadBytes,allnet,allnet,264580,num
320,20130412051900,100,PayloadBytes,allnet,allnet,1639325,num
321,20130412052000,100,PayloadBytes,allnet,allnet,2831827,num
322,20130412052100,100,PayloadBytes,allnet,allnet,8223739,num
323,20130412052200,100,PayloadBytes,allnet,allnet,4517187,num
324,20130412052300,100,PayloadBytes,allnet,allnet,7933462,num
325,20130412052400,100,PayloadBytes,allnet,allnet,20396837,num
326,20130412052500,100,PayloadBytes,allnet,allnet,51310796,num
327,20130412052600,100,PayloadBytes,allnet,allnet,122706477,num
328,20130412052700,100,PayloadBytes,allnet,allnet,105382994,num
329,20130412052800,100,PayloadBytes,allnet,allnet,127204448,num
330,20130412052900,100,PayloadBytes,allnet,allnet,130856831,num
331,20130412053000,100,PayloadBytes,allnet,allnet,198580673,num
332,20130412053100,100,PayloadBytes,allnet,allnet,158184876,num
333,20130412053200,100,PayloadBytes,allnet,allnet,170122160,num
334,20130412053300,100,PayloadBytes,allnet,allnet,128729446,num
335,20130412053400,100,PayloadBytes,allnet,allnet,110130068,num
336,20130412053500,100,PayloadBytes,allnet,allnet,107360114,num
337,20130412053600,100,PayloadBytes,allnet,allnet,48922650,num
338,20130412053700,100,PayloadBytes,allnet,allnet,39261981,num
339,20130412053800,100,PayloadBytes,allnet,allnet,49053982,num
340,20130412053900,100,PayloadBytes,allnet,allnet,42858274,num
341,20130412054000,100,PayloadBytes,allnet,allnet,35324511,num
342,20130412054100,100,PayloadBytes,allnet,allnet,29511853,num
343,20130412054200,100,PayloadBytes,allnet,allnet,14531564,num
344,20130412054300,100,PayloadBytes,allnet,allnet,8034254,num
345,20130412054400,100,PayloadBytes,allnet,allnet,6015489,num
346,20130412054500,100,PayloadBytes,allnet,allnet,5009148,num
347,20130412054600,100,PayloadBytes,allnet,allnet,3933636,num
348,20130412054700,100,PayloadBytes,allnet,allnet,9125724,num
349,20130412054800,100,PayloadBytes,allnet,allnet,7142420,num
350,20130412054900,100,PayloadBytes,allnet,allnet,1974039,num
351,20130412055000,100,PayloadBytes,allnet,allnet,577034,num
352,20130412055100,100,PayloadBytes,allnet,allnet,1121369,num
353,20130412055200,100,PayloadBytes,allnet,allnet,4662653,num
354,20130412055300,100,PayloadBytes,allnet,allnet,102873,num
355,20130412055400,100,PayloadBytes,allnet,allnet,104192,num
356,20130412055500,100,PayloadBytes,allnet,allnet,71703,num
357,20130412055600,100,PayloadBytes,allnet,allnet,102057,num
358,20130412055700,100,PayloadBytes,allnet,allnet,95217,num
359,20130412055800,100,PayloadBytes,allnet,allnet,583462,num
360,20130412055900,100,PayloadBytes,allnet,allnet,83565,num
361,20130412060000,100,PayloadBytes,allnet,allnet,56627,num
362,20130412060100,100,PayloadBytes,allnet,allnet,83873,num
363,20130412060200,100,PayloadBytes,allnet,allnet,48596,num
364,20130412060300,100,PayloadBytes,allnet,allnet,59135,num
365,20130412060400,100,PayloadBytes,allnet,allnet,61380,num
366,20130412060500,100,PayloadBytes,allnet,allnet,88947,num
367,20130412060600,100,PayloadBytes,allnet,allnet,161779,num
368,20130412060700,100,PayloadBytes,allnet,allnet,118528,num
369,20130412060800,100,PayloadBytes,allnet,allnet,141223,num
370,20130412060900,100,PayloadBytes,allnet,allnet,152960,num
371,20130412061000,100,PayloadBytes,allnet,allnet,122085,num
372,20130412061100,100,PayloadBytes,allnet,allnet,54265,num
373,20130412061200,100,PayloadBytes,allnet,allnet,120930,num
374,20130412061300,100,PayloadBytes,allnet,allnet,54217,num
375,20130412061400,100,PayloadBytes,allnet,allnet,46746,num
376,20130412061500,100,PayloadBytes,allnet,allnet,53859,num
377,20130412061600,100,PayloadBytes,allnet,allnet,60881,num
378,20130412061700,100,PayloadBytes,allnet,allnet,223065,num
379,20130412061800,100,PayloadBytes,allnet,allnet,525788,num
380,20130412061900,100,PayloadBytes,allnet,allnet,418223,num
381,20130412062000,100,PayloadBytes,allnet,allnet,51556,num
382,20130412062100,100,PayloadBytes,allnet,allnet,40590,num
383,20130412062200,100,PayloadBytes,allnet,allnet,50769,num
384,20130412062300,100,PayloadBytes,allnet,allnet,57481,num
385,20130412062400,100,PayloadBytes,allnet,allnet,45147,num
386,20130412062500,100,PayloadBytes,allnet,allnet,50741,num
387,20130412062600,100,PayloadBytes,allnet,allnet,56291,num
388,20130412062700,100,PayloadBytes,allnet,allnet,40589,num
389,20130412062800,100,PayloadBytes,allnet,allnet,51665,num
390,20130412062900,100,PayloadBytes,allnet,allnet,42759,num
391,20130412063000,100,PayloadBytes,allnet,allnet,95276,num
392,20130412063100,100,PayloadBytes,allnet,allnet,40825,num
393,20130412063200,100,PayloadBytes,allnet,allnet,51857,num
394,20130412063300,100,PayloadBytes,allnet,allnet,50786,num
395,20130412063400,100,PayloadBytes,allnet,allnet,43271,num
396,20130412063500,100,PayloadBytes,allnet,allnet,53520,num
397,20130412063600,100,PayloadBytes,allnet,allnet,41683,num
398,20130412063700,100,PayloadBytes,allnet,allnet,37785,num
399,20130412063800,100,PayloadBytes,allnet,allnet,58757,num
400,20130412063900,100,PayloadBytes,allnet,allnet,32832,num
401,20130412064000,100,PayloadBytes,allnet,allnet,49675,num
402,20130412064100,100,PayloadBytes,allnet,allnet,51668,num
403,20130412064200,100,PayloadBytes,allnet,allnet,38282,num
404,20130412064300,100,PayloadBytes,allnet,allnet,48779,num
405,20130412064400,100,PayloadBytes,allnet,allnet,42912,num
406,20130412064500,100,PayloadBytes,allnet,allnet,39328,num
407,20130412064600,100,PayloadBytes,allnet,allnet,51840,num
408,20130412064700,100,PayloadBytes,allnet,allnet,35751,num
409,20130412064800,100,PayloadBytes,allnet,allnet,44472,num
410,20130412064900,100,PayloadBytes,allnet,allnet,48456,num
411,20130412065000,100,PayloadBytes,allnet,allnet,30297,num
412,20130412065100,100,PayloadBytes,allnet,allnet,36988,num
413,20130412065200,100,PayloadBytes,allnet,allnet,29282,num
414,20130412065300,100,PayloadBytes,allnet,allnet,28376,num
415,20130412065400,100,PayloadBytes,allnet,allnet,39908,num
416,20130412065500,100,PayloadBytes,allnet,allnet,31789,num
417,20130412065600,100,PayloadBytes,allnet,allnet,140101,num
418,20130412065700,100,PayloadBytes,allnet,allnet,429864,num
419,20130412065800,100,PayloadBytes,allnet,allnet,3009388,num
420,20130412065900,100,PayloadBytes,allnet,allnet,1631443,num
421,20130412070000,100,PayloadBytes,allnet,allnet,9694753,num
422,20130412070100,100,PayloadBytes,allnet,allnet,11948076,num
423,20130412070200,100,PayloadBytes,allnet,allnet,16671805,num
424,20130412070300,100,PayloadBytes,allnet,allnet,44289994,num
425,20130412070400,100,PayloadBytes,allnet,allnet,51321776,num
426,20130412070500,100,PayloadBytes,allnet,allnet,57826789,num
427,20130412070600,100,PayloadBytes,allnet,allnet,52918905,num
428,20130412070700,100,PayloadBytes,allnet,allnet,131386001,num
429,20130412070800,100,PayloadBytes,allnet,allnet,208366630,num
430,20130412070900,100,PayloadBytes,allnet,allnet,124335990,num
431,20130412071000,100,PayloadBytes,allnet,allnet,153195177,num
432,20130412071100,100,PayloadBytes,allnet,allnet,134326959,num
433,20130412071200,100,PayloadBytes,allnet,allnet,239571855,num
434,20130412071300,100,PayloadBytes,allnet,allnet,223332896,num
435,20130412071400,100,PayloadBytes,allnet,allnet,241556285,num
436,20130412071500,100,PayloadBytes,allnet,allnet,233643708,num
437,20130412071600,100,PayloadBytes,allnet,allnet,220899000,num
438,20130412071700,100,PayloadBytes,allnet,allnet,190086791,num
439,20130412071800,100,PayloadBytes,allnet,allnet,231015206,num
440,20130412071900,100,PayloadBytes,allnet,allnet,175265132,num
441,20130412072000,100,PayloadBytes,allnet,allnet,153659069,num
442,20130412072100,100,PayloadBytes,allnet,allnet,166689524,num
443,20130412072200,100,PayloadBytes,allnet,allnet,137872187,num
444,20130412072300,100,PayloadBytes,allnet,allnet,143339558,num
445,20130412072400,100,PayloadBytes,allnet,allnet,192301318,num
446,20130412072500,100,PayloadBytes,allnet,allnet,71051859,num
