,Time,TimeInterval,StatisticItem,StatisticScope,StatisticParam,StatisticValue,MeasureUnit
231,20130413035000,100,StaBytes,allnet,allnet,893,num
232,20130413035100,100,StaBytes,allnet,allnet,517,num
233,20130413035200,100,StaBytes,allnet,allnet,482,num
234,20130413035300,100,StaBytes,allnet,allnet,436,num
235,20130413035400,100,StaBytes,allnet,allnet,585,num
236,20130413035500,100,StaBytes,allnet,allnet,978,num
237,20130413035600,100,StaBytes,allnet,allnet,307,num
238,20130413035700,100,StaBytes,allnet,allnet,402,num
239,20130413035800,100,StaBytes,allnet,allnet,449,num
240,20130413035900,100,StaBytes,allnet,allnet,611,num
241,20130413040000,100,StaBytes,allnet,allnet,448,num
242,20130413040100,100,StaBytes,allnet,allnet,214,num
243,20130413040200,100,StaBytes,allnet,allnet,612,num
244,20130413040300,100,StaBytes,allnet,allnet,535,num
245,20130413040400,100,StaBytes,allnet,allnet,486,num
246,20130413040500,100,StaBytes,allnet,allnet,487,num
247,20130413040600,100,StaBytes,allnet,allnet,510,num
248,20130413040700,100,StaBytes,allnet,allnet,1138,num
249,20130413040800,100,StaBytes,allnet,allnet,385,num
250,20130413040900,100,StaBytes,allnet,allnet,609,num
251,20130413041000,100,StaBytes,allnet,allnet,708,num
252,20130413041100,100,StaBytes,allnet,allnet,799,num
253,20130413041200,100,StaBytes,allnet,allnet,469,num
254,20130413041300,100,StaBytes,allnet,allnet,671,num
255,20130413041400,100,StaBytes,allnet,allnet,517,num
256,20130413041500,100,StaBytes,allnet,allnet,661,num
257,20130413041600,100,StaBytes,allnet,allnet,707,num
258,20130413041700,100,StaBytes,allnet,allnet,271,num
259,20130413041800,100,StaBytes,allnet,allnet,638,num
260,20130413041900,100,StaBytes,allnet,allnet,516,num
261,20130413042000,100,StaBytes,allnet,allnet,947,num
262,20130413042100,100,StaBytes,allnet,allnet,511,num
263,20130413042200,100,StaBytes,allnet,allnet,676,num
264,20130413042300,100,StaBytes,allnet,allnet,566,num
265,20130413042400,100,StaBytes,allnet,allnet,706,num
266,20130413042500,100,StaBytes,allnet,allnet,483,num
267,20130413042600,100,StaBytes,allnet,allnet,727,num
268,20130413042700,100,StaBytes,allnet,allnet,563,num
269,20130413042800,100,StaBytes,allnet,allnet,502,num
270,20130413042900,100,StaBytes,allnet,allnet,582,num
271,20130413043000,100,StaBytes,allnet,allnet,490,num
272,20130413043100,100,StaBytes,allnet,allnet,865,num
273,20130413043200,100,StaBytes,allnet,allnet,230,num
274,20130413043300,100,StaBytes,allnet,allnet,462,num
275,20130413043400,100,StaBytes,allnet,allnet,626,num
276,20130413043500,100,StaBytes,allnet,allnet,777,num
277,20130413043600,100,StaBytes,allnet,allnet,532,num
278,20130413043700,100,StaBytes,allnet,allnet,465,num
279,20130413043800,100,StaBytes,allnet,allnet,643,num
280,20130413043900,100,StaBytes,allnet,allnet,533,num
281,20130413044000,100,StaBytes,allnet,allnet,731,num
282,20130413044100,100,StaBytes,allnet,allnet,176,num
283,20130413044200,100,StaBytes,allnet,allnet,776,num
284,20130413044300,100,StaBytes,allnet,allnet,251,num
285,20130413044400,100,StaBytes,allnet,allnet,318,num
286,20130413044500,100,StaBytes,allnet,allnet,208,num
287,20130413044600,100,StaBytes,allnet,allnet,324,num
288,20130413044700,100,StaBytes,allnet,allnet,257,num
289,20130413044800,100,StaBytes,allnet,allnet,663,num
290,20130413044900,100,StaBytes,allnet,allnet,226,num
291,20130413045000,100,StaBytes,allnet,allnet,528,num
292,20130413045100,100,StaBytes,allnet,allnet,650,num
293,20130413045200,100,StaBytes,allnet,allnet,445,num
294,20130413045300,100,StaBytes,allnet,allnet,221,num
295,20130413045400,100,StaBytes,allnet,allnet,187,num
296,20130413045500,100,StaBytes,allnet,allnet,382,num
297,20130413045600,100,StaBytes,allnet,allnet,829,num
298,20130413045700,100,StaBytes,allnet,allnet,448,num
299,20130413045800,100,StaBytes,allnet,allnet,459,num
300,20130413045900,100,StaBytes,allnet,allnet,447,num
301,20130413050000,100,StaBytes,allnet,allnet,506,num
302,20130413050100,100,StaBytes,allnet,allnet,549,num
303,20130413050200,100,StaBytes,allnet,allnet,939,num
304,20130413050300,100,StaBytes,allnet,allnet,499,num
305,20130413050400,100,StaBytes,allnet,allnet,149,num
306,20130413050500,100,StaBytes,allnet,allnet,765,num
307,20130413050600,100,StaBytes,allnet,allnet,429,num
308,20130413050700,100,StaBytes,allnet,allnet,551,num
309,20130413050800,100,StaBytes,allnet,allnet,237,num
310,20130413050900,100,StaBytes,allnet,allnet,340,num
311,20130413051000,100,StaBytes,allnet,allnet,399,num
312,20130413051100,100,StaBytes,allnet,allnet,475,num
313,20130413051200,100,StaBytes,allnet,allnet,339,num
314,20130413051300,100,StaBytes,allnet,allnet,561,num
315,20130413051400,100,StaBytes,allnet,allnet,346,num
316,20130413051500,100,StaBytes,allnet,allnet,441,num
317,20130413051600,100,StaBytes,allnet,allnet,690,num
318,20130413051700,100,StaBytes,allnet,allnet,261,num
319,20130413051800,100,StaBytes,allnet,allnet,404,num
320,20130413051900,100,StaBytes,allnet,allnet,422,num
321,20130413052000,100,StaBytes,allnet,allnet,662,num
322,20130413052100,100,StaBytes,allnet,allnet,200,num
323,20130413052200,100,StaBytes,allnet,allnet,415,num
324,20130413052300,100,StaBytes,allnet,allnet,509,num
325,20130413052400,100,StaBytes,allnet,allnet,364,num
326,20130413052500,100,StaBytes,allnet,allnet,517,num
327,20130413052600,100,StaBytes,allnet,allnet,394,num
328,20130413052700,100,StaBytes,allnet,allnet,464,num
329,20130413052800,100,StaBytes,allnet,allnet,445,num
330,20130413052900,100,StaBytes,allnet,allnet,215,num
331,20130413053000,100,StaBytes,allnet,allnet,322,num
332,20130413053100,100,StaBytes,allnet,allnet,486,num
333,20130413053200,100,StaBytes,allnet,allnet,743,num
334,20130413053300,100,StaBytes,allnet,allnet,511,num
335,20130413053400,100,StaBytes,allnet,allnet,153,num
336,20130413053500,100,StaBytes,allnet,allnet,353,num
337,20130413053600,100,StaBytes,allnet,allnet,579,num
338,20130413053700,100,StaBytes,allnet,allnet,515,num
339,20130413053800,100,StaBytes,allnet,allnet,613,num
340,20130413053900,100,StaBytes,allnet,allnet,401,num
341,20130413054000,100,StaBytes,allnet,allnet,764,num
342,20130413054100,100,StaBytes,allnet,allnet,951,num
343,20130413054200,100,StaBytes,allnet,allnet,865,num
344,20130413054300,100,StaBytes,allnet,allnet,1048,num
345,20130413054400,100,StaBytes,allnet,allnet,1256,num
346,20130413054500,100,StaBytes,allnet,allnet,1279,num
347,20130413054600,100,StaBytes,allnet,allnet,1326,num
348,20130413054700,100,StaBytes,allnet,allnet,1524,num
349,20130413054800,100,StaBytes,allnet,allnet,1203,num
350,20130413054900,100,StaBytes,allnet,allnet,977,num
351,20130413055000,100,StaBytes,allnet,allnet,1427,num
352,20130413055100,100,StaBytes,allnet,allnet,1261,num
353,20130413055200,100,StaBytes,allnet,allnet,1008,num
354,20130413055300,100,StaBytes,allnet,allnet,1240,num
355,20130413055400,100,StaBytes,allnet,allnet,1430,num
356,20130413055500,100,StaBytes,allnet,allnet,1242,num
357,20130413055600,100,StaBytes,allnet,allnet,1416,num
358,20130413055700,100,StaBytes,allnet,allnet,1258,num
359,20130413055800,100,StaBytes,allnet,allnet,1261,num
360,20130413055900,100,StaBytes,allnet,allnet,1625,num
361,20130413060000,100,StaBytes,allnet,allnet,1195,num
362,20130413060100,100,StaBytes,allnet,allnet,1581,num
363,20130413060200,100,StaBytes,allnet,allnet,1069,num
364,20130413060300,100,StaBytes,allnet,allnet,1897,num
365,20130413060400,100,StaBytes,allnet,allnet,998,num
366,20130413060500,100,StaBytes,allnet,allnet,1176,num
367,20130413060600,100,StaBytes,allnet,allnet,1274,num
368,20130413060700,100,StaBytes,allnet,allnet,963,num
369,20130413060800,100,StaBytes,allnet,allnet,737,num
370,20130413060900,100,StaBytes,allnet,allnet,664,num
371,20130413061000,100,StaBytes,allnet,allnet,571,num
372,20130413061100,100,StaBytes,allnet,allnet,696,num
373,20130413061200,100,StaBytes,allnet,allnet,434,num
374,20130413061300,100,StaBytes,allnet,allnet,724,num
375,20130413061400,100,StaBytes,allnet,allnet,250,num
376,20130413061500,100,StaBytes,allnet,allnet,702,num
377,20130413061600,100,StaBytes,allnet,allnet,804,num
378,20130413061700,100,StaBytes,allnet,allnet,631,num
379,20130413061800,100,StaBytes,allnet,allnet,509,num
380,20130413061900,100,StaBytes,allnet,allnet,563,num
381,20130413062000,100,StaBytes,allnet,allnet,703,num
382,20130413062100,100,StaBytes,allnet,allnet,456,num
383,20130413062200,100,StaBytes,allnet,allnet,449,num
384,20130413062300,100,StaBytes,allnet,allnet,302,num
385,20130413062400,100,StaBytes,allnet,allnet,711,num
386,20130413062500,100,StaBytes,allnet,allnet,451,num
387,20130413062600,100,StaBytes,allnet,allnet,429,num
388,20130413062700,100,StaBytes,allnet,allnet,392,num
389,20130413062800,100,StaBytes,allnet,allnet,375,num
390,20130413062900,100,StaBytes,allnet,allnet,455,num
391,20130413063000,100,StaBytes,allnet,allnet,716,num
392,20130413063100,100,StaBytes,allnet,allnet,1758,num
393,20130413063200,100,StaBytes,allnet,allnet,641,num
394,20130413063300,100,StaBytes,allnet,allnet,247,num
395,20130413063400,100,StaBytes,allnet,allnet,290,num
396,20130413063500,100,StaBytes,allnet,allnet,484,num
397,20130413063600,100,StaBytes,allnet,allnet,510,num
398,20130413063700,100,StaBytes,allnet,allnet,364,num
399,20130413063800,100,StaBytes,allnet,allnet,299,num
400,20130413063900,100,StaBytes,allnet,allnet,394,num
401,20130413064000,100,StaBytes,allnet,allnet,455,num
402,20130413064100,100,StaBytes,allnet,allnet,538,num
403,20130413064200,100,StaBytes,allnet,allnet,442,num
404,20130413064300,100,StaBytes,allnet,allnet,313,num
405,20130413064400,100,StaBytes,allnet,allnet,681,num
406,20130413064500,100,StaBytes,allnet,allnet,576,num
407,20130413064600,100,StaBytes,allnet,allnet,443,num
408,20130413064700,100,StaBytes,allnet,allnet,372,num
409,20130413064800,100,StaBytes,allnet,allnet,225,num
410,20130413064900,100,StaBytes,allnet,allnet,664,num
411,20130413065000,100,StaBytes,allnet,allnet,481,num
412,20130413065100,100,StaBytes,allnet,allnet,28670,num
413,20130413065200,100,StaBytes,allnet,allnet,46529,num
414,20130413065300,100,StaBytes,allnet,allnet,50666,num
415,20130413065400,100,StaBytes,allnet,allnet,49545,num
416,20130413065500,100,StaBytes,allnet,allnet,46337,num
417,20130413065600,100,StaBytes,allnet,allnet,56398,num
418,20130413065700,100,StaBytes,allnet,allnet,283586,num
419,20130413065800,100,StaBytes,allnet,allnet,356397,num
420,20130413065900,100,StaBytes,allnet,allnet,376020,num
421,20130413070000,100,StaBytes,allnet,allnet,359699,num
422,20130413070100,100,StaBytes,allnet,allnet,378145,num
423,20130413070200,100,StaBytes,allnet,allnet,357440,num
424,20130413070300,100,StaBytes,allnet,allnet,356137,num
425,20130413070400,100,StaBytes,allnet,allnet,293696,num
426,20130413070500,100,StaBytes,allnet,allnet,369379,num
427,20130413070600,100,StaBytes,allnet,allnet,372390,num
428,20130413070700,100,StaBytes,allnet,allnet,360459,num
429,20130413070800,100,StaBytes,allnet,allnet,345494,num
430,20130413070900,100,StaBytes,allnet,allnet,376079,num
431,20130413071000,100,StaBytes,allnet,allnet,401556,num
432,20130413071100,100,StaBytes,allnet,allnet,420040,num
433,20130413071200,100,StaBytes,allnet,allnet,413522,num
434,20130413071300,100,StaBytes,allnet,allnet,393987,num
435,20130413071400,100,StaBytes,allnet,allnet,348364,num
436,20130413071500,100,StaBytes,allnet,allnet,347508,num
437,20130413071600,100,StaBytes,allnet,allnet,318783,num
438,20130413071700,100,StaBytes,allnet,allnet,382918,num
439,20130413071800,100,StaBytes,allnet,allnet,352149,num
440,20130413071900,100,StaBytes,allnet,allnet,315536,num
441,20130413072000,100,StaBytes,allnet,allnet,323612,num
442,20130413072100,100,StaBytes,allnet,allnet,330327,num
443,20130413072200,100,StaBytes,allnet,allnet,317369,num
444,20130413072300,100,StaBytes,allnet,allnet,322952,num
445,20130413072400,100,StaBytes,allnet,allnet,318458,num
446,20130413072500,100,StaBytes,allnet,allnet,304127,num
447,20130413072600,100,StaBytes,allnet,allnet,304974,num
448,20130413072700,100,StaBytes,allnet,allnet,300946,num
449,20130413072800,100,StaBytes,allnet,allnet,308990,num
450,20130413072900,100,StaBytes,allnet,allnet,326003,num
451,20130413073000,100,StaBytes,allnet,allnet,298977,num
452,20130413073100,100,StaBytes,allnet,allnet,308294,num
453,20130413073200,100,StaBytes,allnet,allnet,309901,num
454,20130413073300,100,StaBytes,allnet,allnet,293313,num
455,20130413073400,100,StaBytes,allnet,allnet,290705,num
456,20130413073500,100,StaBytes,allnet,allnet,317663,num
457,20130413073600,100,StaBytes,allnet,allnet,289611,num
458,20130413073700,100,StaBytes,allnet,allnet,186889,num
459,20130413073800,100,StaBytes,allnet,allnet,181020,num
460,20130413073900,100,StaBytes,allnet,allnet,179180,num
461,20130413074000,100,StaBytes,allnet,allnet,185419,num
462,20130413074100,100,StaBytes,allnet,allnet,110334,num
463,20130413074200,100,StaBytes,allnet,allnet,65931,num
464,20130413074300,100,StaBytes,allnet,allnet,143565,num
465,20130413074400,100,StaBytes,allnet,allnet,92850,num
466,20130413074500,100,StaBytes,allnet,allnet,96352,num
467,20130413074600,100,StaBytes,allnet,allnet,63411,num
468,20130413074700,100,StaBytes,allnet,allnet,78113,num
469,20130413074800,100,StaBytes,allnet,allnet,75445,num
470,20130413074900,100,StaBytes,allnet,allnet,72482,num
471,20130413075000,100,StaBytes,allnet,allnet,65933,num
472,20130413075100,100,StaBytes,allnet,allnet,72741,num
473,20130413075200,100,StaBytes,allnet,allnet,65962,num
474,20130413075300,100,StaBytes,allnet,allnet,58100,num
475,20130413075400,100,StaBytes,allnet,allnet,69823,num
476,20130413075500,100,StaBytes,allnet,allnet,64363,num
477,20130413075600,100,StaBytes,allnet,allnet,53689,num
478,20130413075700,100,StaBytes,allnet,allnet,62701,num
479,20130413075800,100,StaBytes,allnet,allnet,89417,num
480,20130413075900,100,StaBytes,allnet,allnet,107687,num
481,20130413080000,100,StaBytes,allnet,allnet,75353,num
482,20130413080100,100,StaBytes,allnet,allnet,55249,num
483,20130413080200,100,StaBytes,allnet,allnet,55335,num
484,20130413080300,100,StaBytes,allnet,allnet,56233,num
485,20130413080400,100,StaBytes,allnet,allnet,56420,num
486,20130413080500,100,StaBytes,allnet,allnet,47819,num
487,20130413080600,100,StaBytes,allnet,allnet,70145,num
488,20130413080700,100,StaBytes,allnet,allnet,51065,num
489,20130413080800,100,StaBytes,allnet,allnet,52766,num
490,20130413080900,100,StaBytes,allnet,allnet,51310,num
491,20130413081000,100,StaBytes,allnet,allnet,48133,num
492,20130413081100,100,StaBytes,allnet,allnet,48844,num
